IMS_ID,NPI_ID
IMS_79410521,NPI_56049707
IMS_15269682,NPI_56759056
IMS_44781830,NPI_71199471
IMS_57332199,NPI_49844899
IMS_89617579,NPI_41619111
IMS_59042149,NPI_43094139
IMS_20720315,NPI_73566076
IMS_20706341,NPI_89498221
IMS_14948539,NPI_83674026
IMS_52228138,NPI_73046171
IMS_99012342,NPI_61177097
IMS_33447352,NPI_99722166
IMS_74647759,NPI_60468444
IMS_12049048,NPI_85288088
IMS_86455087,NPI_81842962
IMS_75310185,NPI_42188627
IMS_47329045,NPI_97284729
IMS_22962679,NPI_86870560
IMS_98913911,NPI_73821478
IMS_69661856,NPI_60368221
IMS_12515508,NPI_36808829
IMS_94292485,NPI_76696293
IMS_60740318,NPI_52162962
IMS_36468945,NPI_57442181
IMS_81371892,NPI_99082438
IMS_18567943,NPI_58341526
IMS_95437607,NPI_35053478
IMS_47852656,NPI_35950879
IMS_30197313,NPI_43737619
IMS_90215737,NPI_88535583
IMS_24322245,NPI_67117452
IMS_91127406,NPI_58061660
IMS_70218543,NPI_54332346
IMS_93189192,NPI_39370294
IMS_42915712,NPI_98123162
IMS_10271789,NPI_66189415
IMS_85146571,NPI_66911887
IMS_95895535,NPI_56768850
IMS_22666572,NPI_37087468
IMS_88516908,NPI_69058831
IMS_52364830,NPI_57765762
IMS_91391846,NPI_45536077
IMS_11910866,NPI_91421284
IMS_68679217,NPI_31274222
IMS_34823464,NPI_84430070
IMS_49794681,NPI_94740717
IMS_41518149,NPI_33192671
IMS_89084212,NPI_99790979
IMS_15122803,NPI_70742742
IMS_46018364,NPI_64293003
IMS_62401251,NPI_75839090
IMS_52267120,NPI_36074783
IMS_12726136,NPI_86413011
IMS_34141015,NPI_88110840
IMS_49502512,NPI_47992649
IMS_57180813,NPI_92587328
IMS_49152157,NPI_74384852
IMS_86706655,NPI_69454985
IMS_45230943,NPI_66742134
IMS_75404855,NPI_79759074
IMS_63769185,NPI_34308308
IMS_96230898,NPI_68066564
IMS_58932478,NPI_69963712
IMS_27800355,NPI_81126218
IMS_78369019,NPI_98753513
IMS_20823135,NPI_91247991
IMS_43293892,NPI_31818661
IMS_53324261,NPI_54147756
IMS_66993208,NPI_89061057
IMS_75435788,NPI_78382603
IMS_96714469,NPI_91936916
IMS_23514897,NPI_70370029
IMS_11312349,NPI_49123478
IMS_33824193,NPI_88945088
IMS_94767482,NPI_45478497
IMS_29052333,NPI_49288317
IMS_82825568,NPI_81351212
IMS_33747893,NPI_69006531
IMS_18409662,NPI_47064784
IMS_15181264,NPI_63767783
IMS_41770032,NPI_78085695
IMS_23943803,NPI_41758601
IMS_93542712,NPI_47704693
IMS_62727510,NPI_34301760
IMS_79214949,NPI_48677549
IMS_74005251,NPI_71327194
IMS_91345860,NPI_45429467
IMS_84397482,NPI_87905100
IMS_47936943,NPI_84275368
IMS_76864568,NPI_56428590
IMS_27053992,NPI_88419313
IMS_97467064,NPI_61806996
IMS_61151805,NPI_34722389
IMS_63155292,NPI_55491511
IMS_80604944,NPI_64472975
IMS_22782797,NPI_45687148
IMS_94198733,NPI_44545643
IMS_13259844,NPI_72495547
IMS_37800640,NPI_94376352
IMS_50046437,NPI_97376985
IMS_65215991,NPI_68024625
IMS_32413558,NPI_42135026
IMS_19633355,NPI_43841460
IMS_58607271,NPI_65501102
IMS_61420386,NPI_67182092
IMS_35329807,NPI_69957580
IMS_42200956,NPI_42540018
IMS_54181573,NPI_66816131
IMS_31862543,NPI_39051921
IMS_90766038,NPI_62410184
IMS_35499615,NPI_34080341
IMS_53563434,NPI_34825830
IMS_94462294,NPI_36662422
IMS_50447528,NPI_74070202
IMS_32888395,NPI_60342176
IMS_52884319,NPI_83340218
IMS_66579991,NPI_67561112
IMS_70917891,NPI_58288249
IMS_26595986,NPI_97699728
IMS_70325051,NPI_37877043
IMS_75131054,NPI_37979236
IMS_64342274,NPI_99687499
IMS_65688693,NPI_56845157
IMS_32290918,NPI_70509258
IMS_36097527,NPI_94563980
IMS_73539994,NPI_68453721
IMS_18734133,NPI_48910259
IMS_56403176,NPI_87499802
IMS_37466825,NPI_96016614
IMS_66471441,NPI_73103551
IMS_75148948,NPI_63713966
IMS_76703776,NPI_71528420
IMS_96838795,NPI_35267709
IMS_27416201,NPI_63034994
IMS_88077227,NPI_44557019
IMS_16890433,NPI_95918350
IMS_82533099,NPI_46154798
IMS_82877523,NPI_76681176
IMS_82645676,NPI_68024215
IMS_45053973,NPI_42173849
IMS_79320680,NPI_37450624
IMS_92683784,NPI_79750775
IMS_10844683,NPI_59724928
IMS_98983809,NPI_95247382
IMS_34191248,NPI_54450216
IMS_77594163,NPI_54385998
IMS_78945549,NPI_87169998
IMS_91414252,NPI_65298205
IMS_80807322,NPI_87814254
IMS_99052204,NPI_32773474
IMS_84869137,NPI_37666423
IMS_20564870,NPI_37560810
IMS_27164968,NPI_66186426
IMS_11401055,NPI_81819347
IMS_69686258,NPI_35984684
IMS_47985498,NPI_59755835
IMS_69571168,NPI_36561707
IMS_89614306,NPI_81652257
IMS_69024147,NPI_78848633
IMS_52849646,NPI_53021355
IMS_39611012,NPI_46243845
IMS_46029701,NPI_63315184
IMS_88500359,NPI_36814567
IMS_50756119,NPI_99162895
IMS_44830355,NPI_65790192
IMS_29830013,NPI_38487445
IMS_90347339,NPI_41566898
IMS_88433399,NPI_61378564
IMS_81076190,NPI_94404532
IMS_22039537,NPI_65837306
IMS_41825745,NPI_82456878
IMS_23982732,NPI_96530439
IMS_60638341,NPI_37048197
IMS_90078752,NPI_60209279
IMS_29162342,NPI_72679158
IMS_25414461,NPI_62710630
IMS_27831764,NPI_67604760
IMS_84546564,NPI_72380629
IMS_72386353,NPI_63431378
IMS_33791470,NPI_76904472
IMS_95400574,NPI_89430745
IMS_49222031,NPI_37023210
IMS_25011506,NPI_96862206
IMS_46405012,NPI_87518846
IMS_48263721,NPI_90261023
IMS_16858911,NPI_79207691
IMS_33985706,NPI_77488862
IMS_82754852,NPI_74510684
IMS_80676130,NPI_53149405
IMS_20132042,NPI_92806628
IMS_91138981,NPI_55366344
IMS_84810439,NPI_70357035
IMS_99487460,NPI_94629667
IMS_39585867,NPI_72754406
IMS_84715994,NPI_64491201
IMS_65102858,NPI_36097770
IMS_80554914,NPI_50475243
IMS_57695104,NPI_70044227
IMS_22007744,NPI_49686531
IMS_81567259,NPI_76412239
IMS_46640180,NPI_35558195
IMS_41920471,NPI_36076342
IMS_85471867,NPI_41053718
IMS_62755098,NPI_89035849
IMS_71554837,NPI_84746527
IMS_77548889,NPI_80932485
IMS_93991255,NPI_50091920
IMS_85755732,NPI_97794818
IMS_76464722,NPI_45280998
IMS_24570474,NPI_50669923
IMS_11557882,NPI_97998024
IMS_32776455,NPI_35831137
IMS_10610925,NPI_52561957
IMS_43651723,NPI_57965472
IMS_99367170,NPI_88699109
IMS_42749468,NPI_89034441
IMS_96130318,NPI_52900865
IMS_43494135,NPI_90523437
IMS_12628715,NPI_51266070
IMS_58073877,NPI_40255979
IMS_35920824,NPI_97847997
IMS_94534409,NPI_67101492
IMS_53911192,NPI_71876313
IMS_26723341,NPI_67770524
IMS_17168967,NPI_76524292
IMS_46781615,NPI_36087403
IMS_34744759,NPI_75161542
IMS_93949398,NPI_55565018
IMS_71254379,NPI_74280362
IMS_72961277,NPI_65621681
IMS_87997862,NPI_31306230
IMS_42451697,NPI_55863462
IMS_51648217,NPI_69069633
IMS_34878385,NPI_85132781
IMS_24657921,NPI_50047252
IMS_37622382,NPI_65741520
IMS_20353931,NPI_57407543
IMS_35696062,NPI_35619582
IMS_39184718,NPI_85349390
IMS_50869928,NPI_59442073
IMS_32837368,NPI_35275850
IMS_42998317,NPI_69819420
IMS_69954542,NPI_31536881
IMS_32219240,NPI_52311383
IMS_14677379,NPI_92521321
IMS_93746323,NPI_36768677
IMS_21542323,NPI_44586342
IMS_22862387,NPI_72858233
IMS_38678470,NPI_88610440
IMS_73651434,NPI_53805367
IMS_64952615,NPI_69026970
IMS_17343788,NPI_57802258
IMS_49492614,NPI_32995181
IMS_84171789,NPI_37583077
IMS_35209401,NPI_45158878
IMS_89871960,NPI_59808543
IMS_24313095,NPI_58832837
IMS_40393109,NPI_37576560
IMS_16909621,NPI_45128428
IMS_74408625,NPI_48824209
IMS_16237410,NPI_69218187
IMS_15353475,NPI_40848657
IMS_91095172,NPI_88431690
IMS_68786946,NPI_72237605
IMS_73652869,NPI_88428287
IMS_90382858,NPI_43988515
IMS_38809789,NPI_52049974
IMS_73227660,NPI_54963063
IMS_16743175,NPI_48526781
IMS_28743989,NPI_66663467
IMS_31729897,NPI_56069454
IMS_83816631,NPI_79326605
IMS_36049707,NPI_31713794
IMS_36759056,NPI_39947278
IMS_51199471,NPI_95326709
IMS_29844899,NPI_78062276
IMS_21619111,NPI_75555713
IMS_23094139,NPI_71668905
IMS_80448421,NPI_84322718
IMS_53566076,NPI_63596360
IMS_69498221,NPI_44333471
IMS_63674026,NPI_86675232
IMS_53046171,NPI_82316678
IMS_85101377,NPI_65008620
IMS_41177097,NPI_36112849
IMS_79722166,NPI_42661316
IMS_92462509,NPI_69864873
IMS_40468444,NPI_31058099
IMS_65288088,NPI_52766866
IMS_98425156,NPI_43364818
IMS_61842962,NPI_49421433
IMS_22188627,NPI_70076811
IMS_77284729,NPI_96925020
IMS_66870560,NPI_56708005
IMS_53821478,NPI_71874612
IMS_40368221,NPI_92260197
IMS_16808829,NPI_80774207
IMS_56696293,NPI_38456850
IMS_81276889,NPI_44003874
IMS_32162962,NPI_66124726
IMS_37442181,NPI_37133800
IMS_79082438,NPI_53966978
IMS_38341526,NPI_86532318
IMS_15053478,NPI_85985768
IMS_15950879,NPI_31095352
IMS_23737619,NPI_62542947
IMS_68535583,NPI_55002049
IMS_47117452,NPI_79641518
IMS_98708297,NPI_60989477
IMS_38061660,NPI_90730484
IMS_34332346,NPI_88995254
IMS_19370294,NPI_48240044
IMS_78123162,NPI_60679281
IMS_46189415,NPI_74731974
IMS_46911887,NPI_80235322
IMS_36768850,NPI_46394746
IMS_17087468,NPI_87778921
IMS_49058831,NPI_91744595
IMS_97781031,NPI_97279728
IMS_37765762,NPI_84084191
IMS_25536077,NPI_33156569
IMS_97603015,NPI_35449181
IMS_71421284,NPI_50551901
IMS_11274222,NPI_40179247
IMS_98561889,NPI_67402676
IMS_92540504,NPI_78562469
IMS_64430070,NPI_70350895
IMS_74740717,NPI_38487530
IMS_13192671,NPI_44166370
IMS_79790979,NPI_48866960
IMS_50742742,NPI_88848337
IMS_44293003,NPI_34611785
IMS_55839090,NPI_93776939
IMS_16074783,NPI_47387131
IMS_66413011,NPI_70437154
IMS_68110840,NPI_59495971
IMS_27992649,NPI_38729400
IMS_72587328,NPI_69448499
IMS_54384852,NPI_35817158
IMS_49454985,NPI_48284938
IMS_46742134,NPI_60219591
IMS_85232698,NPI_67262704
IMS_59759074,NPI_97810156
IMS_14308308,NPI_88549292
IMS_93951043,NPI_86350723
IMS_48066564,NPI_77961365
IMS_99359929,NPI_31678925
IMS_49963712,NPI_96954209
IMS_61126218,NPI_40836004
IMS_96598689,NPI_77637332
IMS_78753513,NPI_44088324
IMS_71247991,NPI_30907925
IMS_11818661,NPI_65454103
IMS_34147756,NPI_55307163
IMS_69061057,NPI_43966446
IMS_58382603,NPI_59179222
IMS_71936916,NPI_62928351
IMS_50370029,NPI_87042526
IMS_29123478,NPI_76916330
IMS_68945088,NPI_81884728
IMS_85652718,NPI_46027952
IMS_25478497,NPI_98423310
IMS_29288317,NPI_91315345
IMS_61351212,NPI_84437022
IMS_49006531,NPI_43384885
IMS_27064784,NPI_85823079
IMS_43767783,NPI_96359707
IMS_58085695,NPI_59020146
IMS_85831114,NPI_79800069
IMS_21758601,NPI_75246169
IMS_27704693,NPI_70843788
IMS_85912891,NPI_72313593
IMS_14301760,NPI_31272869
IMS_90386168,NPI_56163992
IMS_28677549,NPI_66440525
IMS_51327194,NPI_71692651
IMS_25429467,NPI_57178704
IMS_67905100,NPI_82664096
IMS_64275368,NPI_56912140
IMS_36428590,NPI_43171033
IMS_68419313,NPI_58135583
IMS_41806996,NPI_82867361
IMS_14722389,NPI_56097818
IMS_35491511,NPI_36043823
IMS_44472975,NPI_56826169
IMS_96079383,NPI_68302689
IMS_25687148,NPI_97451318
IMS_24545643,NPI_38919989
IMS_52495547,NPI_47122955
IMS_87677290,NPI_54094295
IMS_74376352,NPI_98875155
IMS_77376985,NPI_43067905
IMS_48024625,NPI_69729460
IMS_22135026,NPI_80323299
IMS_86326065,NPI_78978024
IMS_92786075,NPI_56881311
IMS_23841460,NPI_43940610
IMS_45501102,NPI_94704635
IMS_47182092,NPI_63141754
IMS_82376137,NPI_44276739
IMS_49957580,NPI_31473291
IMS_22540018,NPI_92033292
IMS_46816131,NPI_70383339
IMS_19051921,NPI_34502392
IMS_42410184,NPI_83958494
IMS_14080341,NPI_99223965
IMS_14825830,NPI_74607918
IMS_16662422,NPI_39735643
IMS_99444905,NPI_51758903
IMS_54070202,NPI_61484203
IMS_40342176,NPI_88385380
IMS_63340218,NPI_93512404
IMS_47561112,NPI_77752123
IMS_94859311,NPI_62635616
IMS_38288249,NPI_46293089
IMS_92518967,NPI_88082746
IMS_88131592,NPI_83429717
IMS_90688987,NPI_83277937
IMS_77699728,NPI_78555354
IMS_17877043,NPI_89032914
IMS_17979236,NPI_34289420
IMS_79687499,NPI_82654095
IMS_36845157,NPI_44295138
IMS_50509258,NPI_73860767
IMS_87248454,NPI_56795190
IMS_85426407,NPI_76064689
IMS_74563980,NPI_94593753
IMS_88995918,NPI_35587138
IMS_48453721,NPI_75032454
IMS_28910259,NPI_66022239
IMS_67499802,NPI_30834947
IMS_76016614,NPI_68843911
IMS_53103551,NPI_75246002
IMS_43713966,NPI_32176369
IMS_51528420,NPI_38390303
IMS_15267709,NPI_34366481
IMS_96220080,NPI_77235926
IMS_43034994,NPI_62601601
IMS_24557019,NPI_48959230
IMS_75918350,NPI_44923540
IMS_26154798,NPI_60888735
IMS_56681176,NPI_87759671
IMS_48024215,NPI_79359798
IMS_22173849,NPI_32356012
IMS_17450624,NPI_88066443
IMS_59750775,NPI_64513958
IMS_94950219,NPI_90132629
IMS_39724928,NPI_84929705
IMS_75247382,NPI_49485560
IMS_34450216,NPI_72852915
IMS_87463131,NPI_43824453
IMS_34385998,NPI_56074884
IMS_67169998,NPI_35609832
IMS_45298205,NPI_34457856
IMS_67814254,NPI_75697430
IMS_12773474,NPI_47268927
IMS_17666423,NPI_81807593
IMS_17560810,NPI_95860353
IMS_46186426,NPI_56699029
IMS_61819347,NPI_32794396
IMS_91513787,NPI_51636182
IMS_15984684,NPI_83590221
IMS_39755835,NPI_81319612
IMS_85575461,NPI_87151666
IMS_16561707,NPI_42035702
IMS_61652257,NPI_35732455
IMS_58848633,NPI_30226256
IMS_33021355,NPI_77567132
IMS_87330841,NPI_71993840
IMS_26243845,NPI_43061791
IMS_43315184,NPI_78909487
IMS_16814567,NPI_83423968
IMS_96589544,NPI_55079010
IMS_79162895,NPI_97626562
IMS_45790192,NPI_46326962
IMS_88094447,NPI_36669061
IMS_91603802,NPI_43324472
IMS_92272850,NPI_46488630
IMS_18487445,NPI_55922363
IMS_21566898,NPI_58095306
IMS_41378564,NPI_54190481
IMS_74404532,NPI_66162825
IMS_45837306,NPI_85812621
IMS_62456878,NPI_63016179
IMS_76530439,NPI_37106680
IMS_17048197,NPI_51598718
IMS_40209279,NPI_66868175
IMS_52679158,NPI_98486032
IMS_42710630,NPI_63975281
IMS_47604760,NPI_87942525
IMS_52380629,NPI_31589210
IMS_43431378,NPI_82223312
IMS_56904472,NPI_72880144
IMS_84019598,NPI_73570068
IMS_69430745,NPI_60457167
IMS_17023210,NPI_78018562
IMS_76862206,NPI_80900797
IMS_94763327,NPI_70825376
IMS_67518846,NPI_66920885
IMS_70261023,NPI_75603825
IMS_59207691,NPI_53466467
IMS_57488862,NPI_66716948
IMS_54510684,NPI_42597601
IMS_93203525,NPI_68104865
IMS_33149405,NPI_69451046
IMS_72806628,NPI_79806040
IMS_86817765,NPI_84340717
IMS_35366344,NPI_69340473
IMS_96857797,NPI_41349603
IMS_50357035,NPI_95170425
IMS_74629667,NPI_81690263
IMS_52754406,NPI_68148617
IMS_44491201,NPI_49228777
IMS_16097770,NPI_84656775
IMS_30475243,NPI_81007720
IMS_50044227,NPI_86110807
IMS_29686531,NPI_42575826
IMS_56412239,NPI_57524012
IMS_15558195,NPI_89005158
IMS_16076342,NPI_56010845
IMS_21053718,NPI_70415554
IMS_69035849,NPI_32054585
IMS_64746527,NPI_41503858
IMS_60932485,NPI_75599521
IMS_30091920,NPI_62747119
IMS_77794818,NPI_52244116
IMS_25280998,NPI_68298271
IMS_30669923,NPI_92656929
IMS_77998024,NPI_38415120
IMS_99487085,NPI_70399823
IMS_93253484,NPI_77132938
IMS_86233565,NPI_91001614
IMS_15831137,NPI_37469142
IMS_32561957,NPI_39013890
IMS_82725328,NPI_50732951
IMS_37965472,NPI_77425950
IMS_68699109,NPI_69118762
IMS_83285936,NPI_55231827
IMS_69034441,NPI_85462631
IMS_32900865,NPI_81706570
IMS_70523437,NPI_72469022
IMS_31266070,NPI_36914506
IMS_20255979,NPI_42591244
IMS_77847997,NPI_48280604
IMS_47101492,NPI_47126564
IMS_51876313,NPI_52964379
IMS_47770524,NPI_41299138
IMS_56524292,NPI_74982795
IMS_16087403,NPI_40663383
IMS_55161542,NPI_72993329
IMS_35565018,NPI_35413421
IMS_54280362,NPI_51795150
IMS_90176350,NPI_56915348
IMS_45621681,NPI_71344979
IMS_11306230,NPI_96081310
IMS_92851886,NPI_37023733
IMS_35863462,NPI_93978173
IMS_49069633,NPI_54192469
IMS_65132781,NPI_98073048
IMS_30047252,NPI_44478977
IMS_45741520,NPI_47926444
IMS_37407543,NPI_94063616
IMS_15619582,NPI_46082693
IMS_65349390,NPI_43254552
IMS_39442073,NPI_32471311
IMS_15275850,NPI_41189862
IMS_49819420,NPI_36015325
IMS_11536881,NPI_67212021
IMS_32311383,NPI_77217687
IMS_72521321,NPI_91805837
IMS_82056506,NPI_34530057
IMS_90547275,NPI_54652486
IMS_95751522,NPI_44086120
IMS_84992073,NPI_99369751
IMS_80564091,NPI_48261805
IMS_93413451,NPI_36578854
IMS_16768677,NPI_95325145
IMS_24586342,NPI_48406221
IMS_52858233,NPI_70986753
IMS_68610440,NPI_70589782
IMS_33805367,NPI_84723282
IMS_49026970,NPI_72006397
IMS_37802258,NPI_83979564
IMS_83463075,NPI_96985110
IMS_92089240,NPI_51139470
IMS_82663974,NPI_71923921
IMS_12995181,NPI_34689983
IMS_17583077,NPI_92228985
IMS_25158878,NPI_82437818
IMS_39808543,NPI_62646686
IMS_38832837,NPI_52273169
IMS_17576560,NPI_35815490
IMS_25128428,NPI_30313679
IMS_28824209,NPI_96221122
IMS_49218187,NPI_64365142
IMS_20848657,NPI_87982984
IMS_68431690,NPI_98618187
IMS_52237605,NPI_97642926
IMS_68428287,NPI_41330835
IMS_23988515,NPI_59881906
IMS_32049974,NPI_42001866
IMS_84739017,NPI_48154467
IMS_34963063,NPI_66414195
IMS_94147417,NPI_46750809
IMS_28526781,NPI_58508973
IMS_46663467,NPI_49106022
IMS_36069454,NPI_33791536
IMS_59326605,NPI_45413273
IMS_99619294,NPI_30831205
IMS_11713794,NPI_95192610
IMS_19947278,NPI_68899674
IMS_75326709,NPI_59137430
IMS_95846079,NPI_44043602
IMS_58062276,NPI_96839739
IMS_55555713,NPI_91461578
IMS_51668905,NPI_99863519
IMS_64322718,NPI_93380961
IMS_92135627,NPI_73914212
IMS_43596360,NPI_55176066
IMS_24333471,NPI_39590243
IMS_66675232,NPI_56026977
IMS_62316678,NPI_49408227
IMS_45008620,NPI_58552515
IMS_16112849,NPI_65512401
IMS_22661316,NPI_37017664
IMS_49864873,NPI_79403078
IMS_11058099,NPI_98500404
IMS_32766866,NPI_90124538
IMS_84198030,NPI_68970368
IMS_23364818,NPI_77501187
IMS_82447826,NPI_53416655
IMS_29421433,NPI_91523108
IMS_50076811,NPI_45749066
IMS_91398843,NPI_31872132
IMS_76925020,NPI_83025624
IMS_36708005,NPI_64991625
IMS_95424442,NPI_32549756
IMS_51874612,NPI_89282164
IMS_72260197,NPI_70057468
IMS_60774207,NPI_52396291
IMS_18456850,NPI_91680881
IMS_24003874,NPI_90520876
IMS_90213010,NPI_42837292
IMS_46124726,NPI_39037063
IMS_93840972,NPI_79301745
IMS_17133800,NPI_34078216
IMS_33966978,NPI_74756629
IMS_66532318,NPI_41605958
IMS_65985768,NPI_94159422
IMS_11095352,NPI_37593581
IMS_97424082,NPI_99404970
IMS_42542947,NPI_37796617
IMS_35002049,NPI_83235719
IMS_59641518,NPI_62136798
IMS_95532635,NPI_49152816
IMS_40989477,NPI_81626373
IMS_70730484,NPI_80927766
IMS_68995254,NPI_91443711
IMS_28240044,NPI_30047805
IMS_40679281,NPI_71834177
IMS_54731974,NPI_34439690
IMS_60235322,NPI_75559520
IMS_26394746,NPI_72626128
IMS_67778921,NPI_91546130
IMS_71744595,NPI_30100703
IMS_96205936,NPI_48077125
IMS_95408040,NPI_34446933
IMS_96263377,NPI_85552211
IMS_77279728,NPI_39887422
IMS_90645331,NPI_73957126
IMS_64084191,NPI_76479404
IMS_13156569,NPI_98690850
IMS_89692928,NPI_42938157
IMS_15449181,NPI_92609351
IMS_30551901,NPI_35825617
IMS_20179247,NPI_85650959
IMS_47402676,NPI_95597838
IMS_58562469,NPI_92937146
IMS_50350895,NPI_65729885
IMS_18487530,NPI_86898852
IMS_24166370,NPI_44839403
IMS_28866960,NPI_44843121
IMS_68848337,NPI_97209316
IMS_94456772,NPI_61844288
IMS_14611785,NPI_99713664
IMS_73776939,NPI_34070356
IMS_90527778,NPI_87603452
IMS_27387131,NPI_72479791
IMS_50437154,NPI_89665675
IMS_39495971,NPI_97958750
IMS_18729400,NPI_83918755
IMS_49448499,NPI_32544504
IMS_85556124,NPI_49799032
IMS_81103053,NPI_94149686
IMS_15817158,NPI_61158434
IMS_96558025,NPI_50706612
IMS_28284938,NPI_59739718
IMS_40219591,NPI_62932490
IMS_80675963,NPI_39874732
IMS_47262704,NPI_77113049
IMS_77810156,NPI_58776173
IMS_68549292,NPI_85929305
IMS_66350723,NPI_32320871
IMS_81569044,NPI_91418830
IMS_57961365,NPI_62478579
IMS_11678925,NPI_49909822
IMS_76954209,NPI_65851314
IMS_20836004,NPI_74225076
IMS_92707748,NPI_98189713
IMS_93385788,NPI_56470793
IMS_57637332,NPI_84370187
IMS_24088324,NPI_45236926
IMS_92406582,NPI_42067512
IMS_10907925,NPI_71759172
IMS_45454103,NPI_76630727
IMS_35307163,NPI_58801897
IMS_97827646,NPI_63177649
IMS_96906990,NPI_48271345
IMS_94877749,NPI_85756836
IMS_23966446,NPI_48515010
IMS_39179222,NPI_91340811
IMS_98309672,NPI_91893757
IMS_42928351,NPI_37102965
IMS_67042526,NPI_36576168
IMS_82754640,NPI_56537932
IMS_56916330,NPI_34881606
IMS_61884728,NPI_48576806
IMS_26027952,NPI_68894014
IMS_78423310,NPI_65621543
IMS_71315345,NPI_92215519
IMS_64437022,NPI_48881541
IMS_23384885,NPI_96618646
IMS_65823079,NPI_73393835
IMS_76359707,NPI_94669815
IMS_39020146,NPI_78794443
IMS_91264694,NPI_65893353
IMS_59800069,NPI_65041721
IMS_55246169,NPI_65665749
IMS_50843788,NPI_75076458
IMS_87431015,NPI_51619152
IMS_52313593,NPI_36381523
IMS_11272869,NPI_78430387
IMS_85995160,NPI_66242014
IMS_36163992,NPI_47533749
IMS_46440525,NPI_49730684
IMS_51692651,NPI_60923048
IMS_37178704,NPI_92124827
IMS_62664096,NPI_77511791
IMS_36912140,NPI_46120966
IMS_23171033,NPI_79111111
IMS_80759441,NPI_56014052
IMS_38135583,NPI_93027731
IMS_62867361,NPI_82100462
IMS_36097818,NPI_48895593
IMS_16043823,NPI_34809650
IMS_36826169,NPI_50749020
IMS_48302689,NPI_58574037
IMS_77451318,NPI_36487824
IMS_82273994,NPI_46931635
IMS_18919989,NPI_86834577
IMS_27122955,NPI_85623872
IMS_34094295,NPI_97274984
IMS_78875155,NPI_76524719
IMS_23067905,NPI_67472135
IMS_49729460,NPI_80519864
IMS_60323299,NPI_58082534
IMS_58978024,NPI_73484685
IMS_36881311,NPI_62044107
IMS_23940610,NPI_58144908
IMS_84949400,NPI_99245798
IMS_74704635,NPI_63245584
IMS_43141754,NPI_85683565
IMS_24276739,NPI_72938586
IMS_11473291,NPI_94285536
IMS_96503435,NPI_64572461
IMS_72033292,NPI_41478226
IMS_92138120,NPI_89461750
IMS_50383339,NPI_76494892
IMS_81589265,NPI_55359656
IMS_14502392,NPI_74305028
IMS_63958494,NPI_34271342
IMS_79223965,NPI_66839637
IMS_54607918,NPI_85304010
IMS_19735643,NPI_56999926
IMS_97375436,NPI_67965260
IMS_31758903,NPI_67535628
IMS_41484203,NPI_30520304
IMS_86007811,NPI_82242796
IMS_68385380,NPI_62585016
IMS_73512404,NPI_66229218
IMS_94927809,NPI_66214650
IMS_99160967,NPI_89020657
IMS_86252787,NPI_64054960
IMS_57752123,NPI_77383687
IMS_42635616,NPI_73599683
IMS_26293089,NPI_87229608
IMS_68082746,NPI_75274108
IMS_99355982,NPI_91756399
IMS_63429717,NPI_96734942
IMS_63277937,NPI_89868357
IMS_58555354,NPI_81256435
IMS_69032914,NPI_42699247
IMS_14289420,NPI_43914988
IMS_80384581,NPI_33053722
IMS_62654095,NPI_66357079
IMS_24295138,NPI_58467865
IMS_53860767,NPI_84652783
IMS_96025270,NPI_59591130
IMS_36795190,NPI_53986348
IMS_83250577,NPI_72636204
IMS_56064689,NPI_53826885
IMS_81314990,NPI_98356759
IMS_74593753,NPI_37098390
IMS_86248458,NPI_96879765
IMS_97140338,NPI_58642488
IMS_15587138,NPI_57205056
IMS_55032454,NPI_48264818
IMS_46022239,NPI_34074462
IMS_10834947,NPI_98924670
IMS_48843911,NPI_82632127
IMS_55246002,NPI_86825548
IMS_12176369,NPI_43357057
IMS_82389038,NPI_93819711
IMS_18390303,NPI_49849628
IMS_14366481,NPI_60700405
IMS_57235926,NPI_94469496
IMS_42601601,NPI_83421544
IMS_96933019,NPI_78680930
IMS_89262777,NPI_98966634
IMS_28959230,NPI_49269983
IMS_24923540,NPI_92629292
IMS_40888735,NPI_69909235
IMS_67759671,NPI_68946654
IMS_84265957,NPI_94834828
IMS_91211256,NPI_88290285
IMS_59359798,NPI_62707857
IMS_12356012,NPI_84655064
IMS_68066443,NPI_80699492
IMS_44513958,NPI_51518204
IMS_70132629,NPI_95301134
IMS_64929705,NPI_56884471
IMS_29485560,NPI_89594778
IMS_52852915,NPI_74711001
IMS_23824453,NPI_59696889
IMS_36074884,NPI_56929745
IMS_15609832,NPI_74957761
IMS_14457856,NPI_66235609
IMS_55697430,NPI_88837863
IMS_82199654,NPI_77433751
IMS_27268927,NPI_30964792
IMS_61807593,NPI_46189373
IMS_90807105,NPI_52381906
IMS_75860353,NPI_66341463
IMS_36699029,NPI_68706124
IMS_12794396,NPI_98621979
IMS_31636182,NPI_61057964
IMS_63590221,NPI_99446002
IMS_61319612,NPI_32420814
